"DATA_LECTURA","DATA_EXTREM","CODI_ESTACIO","ACRÒNIM","VALOR"
2023-07-13,"04:56:00","X8","HRX",84
2023-07-13,"13:30:00","X8","HRN",37
2023-07-13,NA,"X8","PM",1008.4
2023-07-13,"21:42:00","X8","PX",1009.7
2023-07-13,"02:31:00","X8","PN",1006.8
2023-07-13,NA,"X8","PPT",0
2023-07-13,NA,"X8","RS24h",26.2
2023-07-13,NA,"X8","VVM10",2.6
2023-07-13,NA,"X8","DVM10",215
2023-07-13,"11:13:00","X8","VVX10",10.3
2023-07-13,"11:13:00","X8","DVVX10",197
2023-07-14,NA,"D5","TM",24.7
2023-07-14,"13:37:00","D5","TX",29.7
2023-07-14,"04:00:00","D5","TN",21.1
2023-07-14,NA,"D5","HRM",76
2023-07-14,"23:40:00","D5","HRX",100
2023-07-14,"14:01:00","D5","HRN",54
2023-07-14,NA,"D5","PM",969.2
2023-07-14,"00:00:00","D5","PX",971.8
2023-07-14,"18:30:00","D5","PN",967.3
2023-07-14,NA,"D5","PPT",0
2023-07-14,NA,"D5","RS24h",28.3
2023-07-14,NA,"D5","VVM10",4.9
2023-07-14,NA,"D5","DVM10",225
2023-07-14,"13:41:00","D5","VVX10",13
2023-07-14,"13:41:00","D5","DVVX10",206
2023-07-14,NA,"X2","TM",27.6
2023-07-14,"14:07:00","X2","TX",31.7
2023-07-14,"04:03:00","X2","TN",24.5
2023-07-14,NA,"X2","HRM",67
2023-07-14,"23:44:00","X2","HRX",80
2023-07-14,"16:37:00","X2","HRN",48
2023-07-14,NA,"X4","TM",27.8
2023-07-14,"13:32:00","X4","TX",31.3
2023-07-14,"04:20:00","X4","TN",25.1
2023-07-14,NA,"X4","HRM",63
2023-07-14,"23:59:00","X4","HRX",79
2023-07-14,"16:51:00","X4","HRN",47
2023-07-14,NA,"X4","PM",1011.9
2023-07-14,"00:00:00","X4","PX",1014.7
2023-07-14,"18:33:00","X4","PN",1009.7
2023-07-14,NA,"X4","PPT",0
2023-07-14,NA,"X4","RS24h",29
2023-07-14,NA,"X4","VVM10",2.8
2023-07-14,NA,"X4","DVM10",231
2023-07-14,"13:49:00","X4","VVX10",11.5
2023-07-14,"13:49:00","X4","DVVX10",200
2023-07-14,NA,"X8","TM",27.4
2023-07-14,"13:33:00","X8","TX",31.6
2023-07-14,"04:43:00","X8","TN",24.2
2023-07-14,NA,"X8","HRM",67
2023-07-14,"23:57:00","X8","HRX",89
2023-07-14,"14:09:00","X8","HRN",48
2023-07-14,NA,"X8","PM",1006.5
2023-07-14,"00:00:00","X8","PX",1009.2
2023-07-14,"18:30:00","X8","PN",1004.3
2023-07-14,NA,"X8","PPT",0
2023-07-14,NA,"X8","RS24h",28.6
2023-07-14,NA,"X8","VVM10",2.9
2023-07-14,NA,"X8","DVM10",227
2023-07-14,"10:49:00","X8","VVX10",11.1
2023-07-14,"10:49:00","X8","DVVX10",220
2023-07-15,NA,"D5","TM",24.8
2023-07-15,"14:15:00","D5","TX",30.4
2023-07-15,"04:24:00","D5","TN",21.3
2023-07-15,NA,"D5","HRM",84
2023-07-15,"06:30:00","D5","HRX",100
2023-07-15,"14:15:00","D5","HRN",56
2023-07-15,NA,"D5","PM",966.4
2023-07-15,"23:21:00","D5","PX",968.5
2023-07-15,"16:57:00","D5","PN",965
2023-07-15,NA,"D5","PPT",0
2023-07-15,NA,"D5","RS24h",26.1
2023-07-15,NA,"D5","VVM10",3.4
2023-07-15,NA,"D5","DVM10",217
2023-07-15,"23:58:00","D5","VVX10",9.5
2023-07-15,"23:58:00","D5","DVVX10",69
2023-07-15,NA,"X2","TM",27.5
2023-07-15,"13:49:00","X2","TX",31.9
2023-07-15,"03:49:00","X2","TN",24.1
2023-07-15,NA,"X2","HRM",76
2023-07-15,"04:01:00","X2","HRX",91
2023-07-15,"14:29:00","X2","HRN",58
2023-07-15,NA,"X4","TM",27.6
2023-07-15,"14:17:00","X4","TX",31.1
2023-07-15,"04:42:00","X4","TN",25.1
2023-07-15,NA,"X4","HRM",72
2023-07-15,"02:15:00","X4","HRX",94
2023-07-15,"14:17:00","X4","HRN",54
2023-07-15,NA,"X4","PM",1008.9
2023-07-15,"23:00:00","X4","PX",1011.2
2023-07-15,"17:34:00","X4","PN",1007.4
2023-07-15,NA,"X4","PPT",0
2023-07-15,NA,"X4","RS24h",28.5
2023-07-15,NA,"X4","VVM10",2.3
2023-07-15,NA,"X4","DVM10",196
2023-07-15,"11:40:00","X4","VVX10",9.2
2023-07-15,"11:40:00","X4","DVVX10",154
2023-07-15,NA,"X8","TM",27.5
2023-07-15,"14:02:00","X8","TX",32
2023-07-15,"04:38:00","X8","TN",23.5
2023-07-15,NA,"X8","HRM",76
2023-07-15,"04:32:00","X8","HRX",98
2023-07-15,"14:02:00","X8","HRN",53
2023-07-15,NA,"X8","PM",1003.4
2023-07-15,"23:56:00","X8","PX",1005.5
2023-07-15,"17:30:00","X8","PN",1002.1
2023-07-15,NA,"X8","PPT",0
2023-07-15,NA,"X8","RS24h",26.2
2023-07-15,NA,"X8","VVM10",2.1
2023-07-15,NA,"X8","DVM10",205
2023-07-15,"12:10:00","X8","VVX10",8.9
2023-07-15,"12:10:00","X8","DVVX10",194
2023-07-16,NA,"D5","TM",24.7
2023-07-16,"13:57:00","D5","TX",30.2
2023-07-16,"05:04:00","D5","TN",21.4
2023-07-16,NA,"D5","HRM",75
2023-07-16,"03:35:00","D5","HRX",99
2023-07-16,"14:17:00","D5","HRN",47
2023-07-16,NA,"D5","PM",969.4
2023-07-16,"23:33:00","D5","PX",971.3
2023-07-16,"03:18:00","D5","PN",967.7
2023-07-16,NA,"D5","PPT",0
2023-07-16,NA,"D5","RS24h",26.7
2023-07-16,NA,"D5","VVM10",2.5
2023-07-16,NA,"D5","DVM10",141
2023-07-16,"00:17:00","D5","VVX10",8.9
2023-07-16,"00:17:00","D5","DVVX10",64
2023-07-16,NA,"X2","TM",26.5
2023-07-16,"13:09:00","X2","TX",29.9
2023-07-16,"22:00:00","X2","TN",24.8
2023-07-16,NA,"X2","HRM",69
2023-07-16,"00:13:00","X2","HRX",86
2023-07-16,"13:47:00","X2","HRN",52
2023-07-16,NA,"X4","TM",26.2
2023-07-16,"13:12:00","X4","TX",28.5
2023-07-16,"23:40:00","X4","TN",25
2023-07-16,NA,"X4","HRM",67
2023-07-16,"00:10:00","X4","HRX",93
2023-07-16,"13:24:00","X4","HRN",51
2023-07-16,NA,"X4","PM",1012.2
2023-07-16,"23:32:00","X4","PX",1013.9
2023-07-16,"03:03:00","X4","PN",1010.5
2023-07-16,NA,"X4","PPT",0
2023-07-16,NA,"X4","RS24h",27.6
2023-07-16,NA,"X4","VVM10",2.3
2023-07-16,NA,"X4","DVM10",126
2023-07-16,"00:22:00","X4","VVX10",8
2023-07-16,"00:22:00","X4","DVVX10",91
2023-07-16,NA,"X8","TM",26.7
2023-07-16,"13:59:00","X8","TX",30.4
2023-07-16,"03:31:00","X8","TN",24.6
2023-07-16,NA,"X8","HRM",67
2023-07-16,"00:30:00","X8","HRX",88
2023-07-16,"11:55:00","X8","HRN",45
2023-07-16,NA,"X8","PM",1006.7
2023-07-16,"23:30:00","X8","PX",1008.7
2023-07-16,"03:20:00","X8","PN",1004.9
2023-07-16,NA,"X8","PPT",0
2023-07-16,NA,"X8","RS24h",26.9
2023-07-16,NA,"X8","VVM10",2.1
2023-07-16,NA,"X8","DVM10",131
2023-07-16,"00:54:00","X8","VVX10",7.4
2023-07-16,"00:54:00","X8","DVVX10",104
2023-07-17,NA,"D5","TM",25.4
2023-07-17,"14:17:00","D5","TX",30.8
2023-07-17,"05:02:00","D5","TN",21.5
2023-07-17,NA,"D5","HRM",70
2023-07-17,"23:43:00","D5","HRX",100
2023-07-17,"14:20:00","D5","HRN",42
2023-07-17,NA,"D5","PM",971.9
2023-07-17,"11:26:00","D5","PX",973.7
2023-07-17,"02:11:00","D5","PN",970.2
2023-07-17,NA,"D5","PPT",0
2023-07-17,NA,"D5","RS24h",25.2
2023-07-17,NA,"D5","VVM10",2.3
2023-07-17,NA,"D5","DVM10",105
2023-07-17,"09:51:00","D5","VVX10",6.9
2023-07-17,"09:51:00","D5","DVVX10",111
2023-07-17,NA,"X2","TM",26.4
2023-07-17,"14:19:00","X2","TX",30.3
2023-07-17,"05:00:00","X2","TN",23.8
2023-07-17,NA,"X2","HRM",73
2023-07-17,"23:59:00","X2","HRX",88
2023-07-17,"14:20:00","X2","HRN",45
2023-07-17,NA,"X4","TM",26.6
2023-07-17,"14:23:00","X4","TX",29.1
2023-07-17,"05:05:00","X4","TN",24.9
2023-07-17,NA,"X4","HRM",68
2023-07-17,"22:35:00","X4","HRX",89
2023-07-17,"14:24:00","X4","HRN",43
2023-07-17,NA,"X4","PM",1014.7
2023-07-17,"11:30:00","X4","PX",1016.6
2023-07-17,"02:16:00","X4","PN",1012.9
2023-07-17,NA,"X4","PPT",0
2023-07-17,NA,"X4","RS24h",25.2
2023-07-17,NA,"X4","VVM10",1.8
2023-07-17,NA,"X4","DVM10",110
2023-07-17,"13:13:00","X4","VVX10",6.2
2023-07-17,"13:13:00","X4","DVVX10",116
2023-07-17,NA,"X8","TM",27
2023-07-17,"14:14:00","X8","TX",30.9
2023-07-17,"04:32:00","X8","TN",23.7
2023-07-17,NA,"X8","HRM",67
2023-07-17,"23:51:00","X8","HRX",96
2023-07-17,"14:15:00","X8","HRN",41
2023-07-17,NA,"X8","PM",1009.1
2023-07-17,"11:25:00","X8","PX",1011.1
2023-07-17,"02:11:00","X8","PN",1007.4
2023-07-17,NA,"X8","PPT",0
2023-07-17,NA,"X8","RS24h",24.2
2023-07-17,NA,"X8","VVM10",1.7
2023-07-17,NA,"X8","DVM10",118
2023-07-17,"08:36:00","X8","VVX10",7.6
2023-07-17,"08:36:00","X8","DVVX10",97
2023-07-18,NA,"D5","TM",28.6
2023-07-18,"10:25:00","D5","TX",34.6
2023-07-18,"00:00:00","D5","TN",21.8
2023-07-18,NA,"D5","HRM",54
2023-07-18,"01:42:00","D5","HRX",95
2023-07-18,"19:52:00","D5","HRN",22
2023-07-18,NA,"D5","PM",970.3
2023-07-18,"00:00:00","D5","PX",972.4
2023-07-18,"20:00:00","D5","PN",968.4
2023-07-18,NA,"D5","PPT",0
2023-07-18,NA,"D5","RS24h",28.8
2023-07-18,NA,"D5","VVM10",3.1
2023-07-18,NA,"D5","DVM10",249
2023-07-18,"16:22:00","D5","VVX10",8.5
2023-07-18,"16:22:00","D5","DVVX10",233
2023-07-18,NA,"X2","TM",28.3
2023-07-18,"13:45:00","X2","TX",33.6
2023-07-18,"04:43:00","X2","TN",23.2
2023-07-18,NA,"X2","HRM",71
2023-07-18,"23:32:00","X2","HRX",91
2023-07-18,"17:56:00","X2","HRN",41
2023-07-18,NA,"X4","TM",29
2023-07-18,"11:16:00","X4","TX",33.7
2023-07-18,"04:13:00","X4","TN",24.7
2023-07-18,NA,"X4","HRM",65
2023-07-18,"23:30:00","X4","HRX",100
2023-07-18,"17:22:00","X4","HRN",37
2023-07-18,NA,"X4","PM",1012.6
2023-07-18,"00:00:00","X4","PX",1015.4
2023-07-18,"17:41:00","X4","PN",1010.2
2023-07-18,NA,"X4","PPT",0
2023-07-18,NA,"X4","RS24h",28.4
2023-07-18,NA,"X4","VVM10",1.9
2023-07-18,NA,"X4","DVM10",201
2023-07-18,"16:10:00","X4","VVX10",8.5
2023-07-18,"16:10:00","X4","DVVX10",258
2023-07-18,NA,"X8","TM",28.9
2023-07-18,"09:55:00","X8","TX",36.1
2023-07-18,"04:04:00","X8","TN",22.6
2023-07-18,NA,"X8","HRM",66
2023-07-18,"02:44:00","X8","HRX",100
2023-07-18,"09:44:00","X8","HRN",32
2023-07-18,NA,"X8","PM",1007.2
2023-07-18,"00:00:00","X8","PX",1009.8
2023-07-18,"20:00:00","X8","PN",1004.9
2023-07-18,NA,"X8","PPT",0
2023-07-18,NA,"X8","RS24h",28.1
2023-07-18,NA,"X8","VVM10",1.8
2023-07-18,NA,"X8","DVM10",213
2023-07-18,"14:48:00","X8","VVX10",7.5
2023-07-18,"14:48:00","X8","DVVX10",197
2023-07-19,NA,"D5","TM",27.2
2023-07-19,"11:11:00","D5","TX",33.4
2023-07-19,"05:13:00","D5","TN",23
2023-07-19,NA,"D5","HRM",70
2023-07-19,"05:30:00","D5","HRX",100
2023-07-19,"15:34:00","D5","HRN",43
2023-07-19,NA,"D5","PM",968.9
2023-07-19,"00:34:00","D5","PX",970.4
2023-07-19,"18:01:00","D5","PN",967.6
2023-07-19,NA,"D5","PPT",0
2023-07-19,NA,"D5","RS24h",26.6
2023-07-19,NA,"D5","VVM10",2.8
2023-07-19,NA,"D5","DVM10",185
2023-07-19,"00:33:00","D5","VVX10",11.7
2023-07-19,"00:33:00","D5","DVVX10",306
2023-07-19,NA,"X2","TM",27.8
2023-07-19,"12:44:00","X2","TX",31.8
2023-07-19,"23:31:00","X2","TN",25.3
2023-07-19,NA,"X2","HRM",77
2023-07-19,"04:11:00","X2","HRX",91
2023-07-19,"12:58:00","X2","HRN",60
2023-07-19,NA,"X4","TM",28.1
2023-07-19,"09:54:00","X4","TX",31.3
2023-07-19,"04:18:00","X4","TN",25.6
2023-07-19,NA,"X4","HRM",75
2023-07-19,"05:02:00","X4","HRX",100
2023-07-19,"15:45:00","X4","HRN",54
2023-07-19,NA,"X4","PM",1011.3
2023-07-19,"00:40:00","X4","PX",1012.9
2023-07-19,"18:05:00","X4","PN",1010
2023-07-19,NA,"X4","PPT",0
2023-07-19,NA,"X4","RS24h",26.4
2023-07-19,NA,"X4","VVM10",2
2023-07-19,NA,"X4","DVM10",156
2023-07-19,"01:36:00","X4","VVX10",6.8
2023-07-19,"01:36:00","X4","DVVX10",83
2023-07-19,NA,"X8","TM",29
2023-07-19,"11:00:00","X8","TX",35.5
2023-07-19,"04:43:00","X8","TN",25.1
2023-07-19,NA,"X8","HRM",69
2023-07-19,"04:44:00","X8","HRX",99
2023-07-19,"10:58:00","X8","HRN",43
2023-07-19,NA,"X8","PM",1005.9
2023-07-19,"00:34:00","X8","PX",1007.5
2023-07-19,"18:00:00","X8","PN",1004.5
2023-07-19,NA,"X8","PPT",0
2023-07-19,NA,"X8","RS24h",26.1
2023-07-19,NA,"X8","VVM10",2
2023-07-19,NA,"X8","DVM10",184
2023-07-19,"01:31:00","X8","VVX10",6.8
2023-07-19,"01:31:00","X8","DVVX10",64
2023-07-20,NA,"D5","TM",25.9
2023-07-20,"12:36:00","D5","TX",31.4
2023-07-20,"22:57:00","D5","TN",22.9
2023-07-20,NA,"D5","HRM",64
2023-07-20,"20:19:00","D5","HRX",93
2023-07-20,"16:16:00","D5","HRN",41
2023-07-20,NA,"D5","PM",966.1
2023-07-20,"00:00:00","D5","PX",968.3
2023-07-20,"18:00:00","D5","PN",963.5
2023-07-20,NA,"D5","PPT",0
2023-07-20,NA,"D5","RS24h",26.4
2023-07-20,NA,"D5","VVM10",3.3
2023-07-20,NA,"D5","DVM10",214
2023-07-20,"14:58:00","D5","VVX10",9.5
2023-07-20,"14:58:00","D5","DVVX10",197
2023-07-20,NA,"X2","TM",27.5
2023-07-20,"11:55:00","X2","TX",31.9
2023-07-20,"04:47:00","X2","TN",24.3
2023-07-20,NA,"X2","HRM",70
2023-07-20,"03:22:00","X2","HRX",84
2023-07-20,"16:11:00","X2","HRN",45
2023-07-20,NA,"X4","TM",28
2023-07-20,"11:13:00","X4","TX",31.6
2023-07-20,"04:05:00","X4","TN",25.8
2023-07-20,NA,"X4","HRM",61
2023-07-20,"23:00:00","X4","HRX",81
2023-07-20,"15:57:00","X4","HRN",39
2023-07-20,NA,"X4","PM",1008.5
2023-07-20,"00:03:00","X4","PX",1010.6
2023-07-20,"18:01:00","X4","PN",1005.9
2023-07-20,NA,"X4","PPT",0
2023-07-20,NA,"X4","RS24h",26.4
2023-07-20,NA,"X4","VVM10",2.1
2023-07-20,NA,"X4","DVM10",199
2023-07-20,"12:48:00","X4","VVX10",8.7
2023-07-20,"12:48:00","X4","DVVX10",184
2023-07-20,NA,"X8","TM",27.8
2023-07-20,"12:24:00","X8","TX",32.3
2023-07-20,"04:31:00","X8","TN",23.6
2023-07-20,NA,"X8","HRM",61
2023-07-20,"21:12:00","X8","HRX",85
2023-07-20,"15:54:00","X8","HRN",37
2023-07-20,NA,"X8","PM",1003.1
2023-07-20,"00:00:00","X8","PX",1005.2
2023-07-20,"18:02:00","X8","PN",1000.5
2023-07-20,NA,"X8","PPT",0
2023-07-20,NA,"X8","RS24h",26.1
2023-07-20,NA,"X8","VVM10",2.1
2023-07-20,NA,"X8","DVM10",226
2023-07-20,"13:21:00","X8","VVX10",8.2
2023-07-20,"13:21:00","X8","DVVX10",178
2023-07-21,NA,"D5","TM",24.8
2023-07-21,"15:21:00","D5","TX",29.3
2023-07-21,"21:19:00","D5","TN",21.5
2023-07-21,NA,"D5","HRM",69
2023-07-21,"19:15:00","D5","HRX",86
2023-07-21,"14:37:00","D5","HRN",49
2023-07-21,NA,"D5","PM",966.3
2023-07-21,"23:17:00","D5","PX",970.1
2023-07-21,"02:32:00","D5","PN",964.2
2023-07-21,NA,"D5","PPT",0
2023-07-21,NA,"D5","RS24h",21.6
2023-07-21,NA,"D5","VVM10",3.1
2023-07-21,NA,"D5","DVM10",166
2023-07-21,"13:42:00","D5","VVX10",10.3
2023-07-21,"13:42:00","D5","DVVX10",190
2023-07-21,NA,"X2","TM",27
2023-07-21,"14:05:00","X2","TX",30.4
2023-07-21,"21:41:00","X2","TN",24.5
2023-07-21,NA,"X2","HRM",68
2023-07-21,"01:30:00","X2","HRX",85
2023-07-21,"14:53:00","X2","HRN",59
2023-07-21,NA,"X4","TM",27
2023-07-21,"10:37:00","X4","TX",30.3
2023-07-21,"21:54:00","X4","TN",25.3
2023-07-21,NA,"X4","HRM",64
2023-07-21,"01:32:00","X4","HRX",86
2023-07-21,"11:40:00","X4","HRN",52
2023-07-21,NA,"X4","PM",1008.9
2023-07-21,"23:30:00","X4","PX",1012.9
2023-07-21,"00:43:00","X4","PN",1006.5
2023-07-21,NA,"X4","PPT",0
2023-07-21,NA,"X4","RS24h",23.9
2023-07-21,NA,"X4","VVM10",2.4
2023-07-21,NA,"X4","DVM10",151
2023-07-21,"14:34:00","X4","VVX10",7.7
2023-07-21,"14:34:00","X4","DVVX10",161
2023-07-21,NA,"X8","TM",27.3
2023-07-21,"09:58:00","X8","TX",31.7
2023-07-21,"20:45:00","X8","TN",24.7
2023-07-21,NA,"X8","HRM",64
2023-07-21,"01:52:00","X8","HRX",83
2023-07-21,"09:56:00","X8","HRN",42
2023-07-21,NA,"X8","PM",1003.4
2023-07-21,"23:17:00","X8","PX",1007.4
2023-07-21,"00:38:00","X8","PN",1001
2023-07-21,NA,"X8","PPT",0
2023-07-21,NA,"X8","RS24h",23
2023-07-21,NA,"X8","VVM10",2.3
2023-07-21,NA,"X8","DVM10",151
2023-07-21,"12:38:00","X8","VVX10",8.4
2023-07-21,"12:38:00","X8","DVVX10",178
2023-07-22,NA,"D5","TM",24.4
2023-07-22,"13:47:00","D5","TX",30.1
2023-07-22,"03:35:00","D5","TN",21.5
2023-07-22,NA,"D5","HRM",68
2023-07-22,"23:55:00","D5","HRX",91
2023-07-22,"13:48:00","D5","HRN",45
2023-07-22,NA,"D5","PM",970.2
2023-07-22,"11:12:00","D5","PX",971.7
2023-07-22,"02:27:00","D5","PN",968.8
2023-07-22,NA,"D5","PPT",0
2023-07-22,NA,"D5","RS24h",25
2023-07-22,NA,"D5","VVM10",2.5
2023-07-22,NA,"D5","DVM10",197
2023-07-22,"14:19:00","D5","VVX10",9.2
2023-07-22,"14:19:00","D5","DVVX10",189
2023-07-22,NA,"X2","TM",26.5
2023-07-22,"13:04:00","X2","TX",30
2023-07-22,"03:00:00","X2","TN",23.9
2023-07-22,NA,"X2","HRM",64
2023-07-22,"23:59:00","X2","HRX",78
2023-07-22,"14:42:00","X2","HRN",49
2023-07-22,NA,"X4","TM",26.7
2023-07-22,"12:21:00","X4","TX",28.6
2023-07-22,"04:16:00","X4","TN",25.2
2023-07-22,NA,"X4","HRM",59
2023-07-22,"23:54:00","X4","HRX",72
2023-07-22,"16:38:00","X4","HRN",48
2023-07-22,NA,"X4","PM",1013
2023-07-22,"11:30:00","X4","PX",1014.7
2023-07-22,"02:37:00","X4","PN",1011.6
2023-07-22,NA,"X4","PPT",0
2023-07-22,NA,"X4","RS24h",26.3
2023-07-22,NA,"X4","VVM10",2
2023-07-22,NA,"X4","DVM10",180
2023-07-22,"15:19:00","X4","VVX10",7.1
2023-07-22,"15:19:00","X4","DVVX10",167
2023-07-22,NA,"X8","TM",26.6
2023-07-22,"12:01:00","X8","TX",30.6
2023-07-22,"03:07:00","X8","TN",23.4
2023-07-22,NA,"X8","HRM",61
2023-07-22,"23:30:00","X8","HRX",79
2023-07-22,"13:48:00","X8","HRN",43
2023-07-22,NA,"X8","PM",1007.5
2023-07-22,"11:18:00","X8","PX",1009.1
2023-07-22,"02:33:00","X8","PN",1006.1
2023-07-22,NA,"X8","PPT",0
2023-07-22,NA,"X8","RS24h",24.6
2023-07-22,NA,"X8","VVM10",1.7
2023-07-22,NA,"X8","DVM10",197
2023-07-22,"14:05:00","X8","VVX10",8.3
2023-07-22,"14:05:00","X8","DVVX10",198
2023-07-23,NA,"D5","TM",25.3
2023-07-23,"12:41:00","D5","TX",31.3
2023-07-23,"04:52:00","D5","TN",21.1
2023-07-23,NA,"D5","HRM",77
2023-07-23,"22:32:00","D5","HRX",98
2023-07-23,"15:46:00","D5","HRN",51
2023-07-23,NA,"D5","PM",967.8
2023-07-23,"00:38:00","D5","PX",971
2023-07-23,"23:45:00","D5","PN",963.7
2023-07-23,NA,"D5","PPT",0
2023-07-23,NA,"D5","RS24h",27.1
2023-07-23,NA,"D5","VVM10",2.6
2023-07-23,NA,"D5","DVM10",221
2023-07-23,"13:13:00","D5","VVX10",8.1
2023-07-23,"13:13:00","D5","DVVX10",194
2023-07-23,NA,"X2","TM",27.2
2023-07-23,"13:09:00","X2","TX",31.7
2023-07-23,"04:45:00","X2","TN",23.6
2023-07-23,NA,"X2","HRM",74
2023-07-23,"23:52:00","X2","HRX",87
2023-07-23,"15:26:00","X2","HRN",55
2023-07-23,NA,"X4","TM",27.3
2023-07-23,"15:14:00","X4","TX",30.4
2023-07-23,"04:30:00","X4","TN",24.7
2023-07-23,NA,"X4","HRM",70
2023-07-23,"23:59:00","X4","HRX",93
2023-07-23,"15:34:00","X4","HRN",48
2023-07-23,NA,"X4","PM",1010.4
2023-07-23,"00:30:00","X4","PX",1013.9
2023-07-23,"23:30:00","X4","PN",1006
2023-07-23,NA,"X4","PPT",0
2023-07-23,NA,"X4","RS24h",26.7
2023-07-23,NA,"X4","VVM10",1.9
2023-07-23,NA,"X4","DVM10",173
2023-07-23,"12:08:00","X4","VVX10",7.4
2023-07-23,"12:08:00","X4","DVVX10",180
2023-07-23,NA,"X8","TM",27.6
2023-07-23,"11:21:00","X8","TX",32.3
2023-07-23,"04:46:00","X8","TN",22.9
2023-07-23,NA,"X8","HRM",71
2023-07-23,"23:56:00","X8","HRX",90
2023-07-23,"08:58:00","X8","HRN",51
2023-07-23,NA,"X8","PM",1004.9
2023-07-23,"00:33:00","X8","PX",1008.4
2023-07-23,"23:44:00","X8","PN",1000.6
2023-07-23,NA,"X8","PPT",0
2023-07-23,NA,"X8","RS24h",26.5
2023-07-23,NA,"X8","VVM10",1.7
2023-07-23,NA,"X8","DVM10",202
2023-07-23,"15:36:00","X8","VVX10",7.7
2023-07-23,"15:36:00","X8","DVVX10",204
2023-07-24,NA,"D5","TM",24.7
2023-07-24,"11:21:00","D5","TX",30.8
2023-07-24,"01:35:00","D5","TN",21.8
2023-07-24,NA,"D5","HRM",79
2023-07-24,"01:30:00","D5","HRX",100
2023-07-24,"09:39:00","D5","HRN",57
2023-07-24,NA,"D5","PM",962.7
2023-07-24,"00:37:00","D5","PX",964.6
2023-07-24,"05:25:00","D5","PN",960.4
2023-07-24,NA,"D5","PPT",0
2023-07-24,NA,"D5","RS24h",12.6
2023-07-24,NA,"D5","VVM10",2.8
2023-07-24,NA,"D5","DVM10",178
2023-07-24,"05:24:00","D5","VVX10",10
2023-07-24,"05:24:00","D5","DVVX10",351
2023-07-24,NA,"X2","TM",26.9
2023-07-24,"11:00:00","X2","TX",29.9
2023-07-24,"21:14:00","X2","TN",25.1
2023-07-24,NA,"X2","HRM",75
2023-07-24,"02:06:00","X2","HRX",91
2023-07-24,"09:09:00","X2","HRN",59
2023-07-24,NA,"X4","TM",27.1
2023-07-24,"09:04:00","X4","TX",31.1
2023-07-24,"20:24:00","X4","TN",26
2023-07-24,NA,"X4","HRM",72
2023-07-24,"00:13:00","X4","HRX",96
2023-07-24,"09:04:00","X4","HRN",52
2023-07-24,NA,"X4","PM",1005
2023-07-24,"00:22:00","X4","PX",1007
2023-07-24,"05:32:00","X4","PN",1002.9
2023-07-24,NA,"X4","PPT",0
2023-07-24,NA,"X4","RS24h",15.1
2023-07-24,NA,"X4","VVM10",2.3
2023-07-24,NA,"X4","DVM10",149
2023-07-24,"14:08:00","X4","VVX10",7.5
2023-07-24,"14:08:00","X4","DVVX10",124
2023-07-24,NA,"X8","TM",26.9
2023-07-24,"09:48:00","X8","TX",32.8
2023-07-24,"01:55:00","X8","TN",24.5
2023-07-24,NA,"X8","HRM",75
2023-07-24,"01:48:00","X8","HRX",96
2023-07-24,"09:37:00","X8","HRN",51
2023-07-24,NA,"X8","PM",999.5
2023-07-24,"00:32:00","X8","PX",1001.5
2023-07-24,"05:30:00","X8","PN",997.7
2023-07-24,NA,"X8","PPT",0
2023-07-24,NA,"X8","RS24h",15
2023-07-24,NA,"X8","VVM10",2.2
2023-07-24,NA,"X8","DVM10",166
2023-07-24,"14:32:00","X8","VVX10",7.4
2023-07-24,"14:32:00","X8","DVVX10",153
2023-07-25,NA,"D5","TM",24.1
2023-07-25,"15:31:00","D5","TX",31.1
2023-07-25,"23:59:00","D5","TN",18.2
2023-07-25,NA,"D5","HRM",59
2023-07-25,"23:57:00","D5","HRX",98
2023-07-25,"13:48:00","D5","HRN",25
2023-07-25,NA,"D5","PM",965.2
2023-07-25,"23:51:00","D5","PX",968.9
2023-07-25,"03:02:00","D5","PN",963
2023-07-25,NA,"D5","PPT",3.8
2023-07-25,NA,"D5","RS24h",26.5
2023-07-25,NA,"D5","VVM10",4.1
2023-07-25,NA,"D5","DVM10",267
2023-07-25,"18:56:00","D5","VVX10",13.1
2023-07-25,"18:56:00","D5","DVVX10",74
2023-07-25,NA,"X2","TM",27.3
2023-07-25,"17:30:00","X2","TX",32.9
2023-07-25,"23:48:00","X2","TN",21
2023-07-25,NA,"X2","HRM",55
2023-07-25,"23:56:00","X2","HRX",89
2023-07-25,"17:33:00","X2","HRN",22
2023-07-25,NA,"X4","TM",27.4
2023-07-25,"17:04:00","X4","TX",32.9
2023-07-25,"23:12:00","X4","TN",22.9
2023-07-25,NA,"X4","HRM",50
2023-07-25,"02:52:00","X4","HRX",78
2023-07-25,"17:58:00","X4","HRN",21
2023-07-25,NA,"X4","PM",1007.8
2023-07-25,"23:54:00","X4","PX",1012.2
2023-07-25,"02:03:00","X4","PN",1005.5
2023-07-25,NA,"X4","PPT",0.9
2023-07-25,NA,"X4","RS24h",27.6
2023-07-25,NA,"X4","VVM10",3.1
2023-07-25,NA,"X4","DVM10",238
2023-07-25,"18:36:00","X4","VVX10",12.8
2023-07-25,"18:36:00","X4","DVVX10",51
2023-07-25,NA,"X8","TM",27.3
2023-07-25,"13:51:00","X8","TX",34
2023-07-25,"22:37:00","X8","TN",22.9
2023-07-25,NA,"X8","HRM",50
